Name,Team,Name,Season,Age,K/9,BB/9,HR/9,xFIP,xFIP-,SIERA,K-BB%,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Daniel Bard","COL","Daniel Bard",2020,37,10.035000861311033,5.400000463485758,0.8100000695228636,4.582190080152579,107.66706166399386,4.312135340985639,0.11612176,105.67256119316671,89.67544188586687,93.93843766484768,"Daniel Bard",7115,453268
"Josh Tomlin","- - -","Josh Tomlin",2015,33,6.597416529555967,1.0753498308086817,1.8455328177392243,4.387087362438411,102.1152521512166,4.232914611921426,0.14711576,83.96516870921326,110.85297440383513,93.8993466549969,"Josh Tomlin",9388,458708
"Daniel Castano","MIA","Daniel Castano",2020,26,4.973684567163551,3.146616766981022,1.3195489667984932,5.011444232313062,118.3972938682615,5.262496464013471,0.04568528,93.95138384552386,99.51570138582294,93.86657136680314,"Daniel Castano",19805,641447
"Kwang Hyun Kim","STL","Kwang Hyun Kim",2020,32,6.425629444868502,3.1510298239259003,0.9267734776252647,4.64976289617146,108.21262026818816,4.894364174821444,0.08745875,88.11310803801591,102.18684157545228,93.8427303270825,"Kwang Hyun Kim",27458,547942
"Matt Waldron","SDP","Matt Waldron",2023,27,7.851064387356481,2.489361878917909,1.436170314760332,4.425453646521804,106.94056458219684,4.26116474649711,0.14035088,92.19083734814988,102.13046504788406,93.83794195498068,"Matt Waldron",25550,663362
"Chris Mazza","- - -","Chris Mazza",2019,30,7.518987432540066,3.759493716270033,1.0253164680736453,5.354411737778172,123.58789224666974,4.832083416091371,0.09243698,100.79496749171322,93.06102291301225,93.82315932173684,"Chris Mazza",14151,607391
"Anthony Molina","COL","Anthony Molina",2024,22,6.184358003184847,3.318436001708942,0.7541900003883959,4.468655644594422,109.77778044262914,4.546597135181504,0.0719697,89.70744580542922,102.7291540111077,93.76776700581368,"Anthony Molina",26952,683627
"Zach Plesac","- - -","Zach Plesac",2019,27,6.844011301144515,2.444289750408755,1.428969392546657,4.642878266806501,108.84751302231336,4.666829309849006,0.11665005,89.281593312808,103.50551854493736,93.75123126733814,"Zach Plesac",19979,668676
"Jesse Scholtens","CHW","Jesse Scholtens",2023,29,6.141176746196825,3.1764707307914612,1.5882353653957306,5.276085196766342,123.15926068166347,5.111178544332709,0.07427056,79.8588243214423,109.594098843711,93.73160332263774,"Jesse Scholtens",19205,669947
"Corey Knebel","- - -","Corey Knebel",2015,27,11.959734146265125,4.228188839588681,1.0268458610429654,3.4508516224360526,83.59971042688994,3.1872041933679958,0.20595334,99.76461875318935,93.83846512246693,93.71398402681139,"Corey Knebel",15010,608349
"Cole Irvin","- - -","Cole Irvin",2019,28,6.58684653240859,2.1551433354885248,1.2900505881445394,4.637705344250712,111.66456834155446,4.600521886354277,0.11496063,92.22406095068015,102.06103130537679,93.67742819142,"Cole Irvin",19244,608344
"Michael Lorenzen","- - -","Michael Lorenzen",2015,28,7.363637122604648,3.666016764901885,1.0534530933626105,4.427698903092675,106.7561187179342,4.525340971217243,0.09728381,95.13164669931416,97.21490745977977,93.66155763252158,"Michael Lorenzen",14843,547179
"Javier Assad","CHC","Javier Assad",2022,25,7.5918370302097955,3.7959185151048978,1.1326531053135582,4.549229780392454,109.19528107382368,4.656158427439452,0.09896249,95.61422973190524,95.10195675723527,93.65964359642437,"Javier Assad",21741,665871
"Domingo Germán","- - -","Domingo Germán",2017,28,9.298342231152462,2.883977804314667,1.624309338062284,4.205438980153776,98.07686125310236,4.027205915530719,0.1695138,93.33610905124331,99.00072008175073,93.64553291043376,"Domingo German",17149,593334
"Nick Anderson","- - -","Nick Anderson",2019,30,11.482107153506604,2.6715793872020317,1.1368422924263963,3.523980599653304,81.84220390314071,3.0452604999014734,0.2421875,96.07774963162744,102.11217603605697,93.63622006246395,"Nick Anderson",18337,623433
"Keider Montero","DET","Keider Montero",2024,23,7.047458059995305,2.83728830986824,1.7389831576611794,4.32906552445607,105.85115985181893,4.4912172000269965,0.11165049,94.9799692544197,98.72952268484782,93.63559615480598,"Keider Montero",22630,672456
"Chris Flexen","- - -","Chris Flexen",2017,26,6.475553522411491,3.4184252500283834,1.3757077225723982,5.090223928927539,122.14609467954621,5.061315215098755,0.07727432,88.15466038738484,104.09641426760676,93.60957301298977,"Chris Flexen",13896,623167
"Quinn Priester","- - -","Quinn Priester",2023,23,6.230769389755846,3.7023412315940534,1.7157191073240734,4.609501915209634,108.84126730890964,4.736582918578135,0.06153846,91.30723360151799,101.36997497775972,93.59697897100783,"Quinn Priester",25977,682990
"Brad Hand","- - -","Brad Hand",2015,29,10.284972912557597,3.261850286380179,0.8895955326491397,3.752780498525334,89.88309454562021,3.421316510881411,0.18564356,100.13758250676851,98.03640424501077,93.57428567437584,"Brad Hand",9111,543272
"Yoan López","- - -","Yoan López",2018,27,7.349113587233755,3.0355034382052466,1.7573967273819848,4.518514475836284,103.92354924244104,4.373886618420455,0.1125,95.4416675135034,95.74706791462613,93.56888798619329,"Yoan Lopez",17181,661255
"Matthew Boyd","- - -","Matthew Boyd",2015,27,8.828257154360614,2.9130276132233672,1.5555963784900295,4.579156559642667,106.14286095897684,4.2814960403545985,0.15323409,94.32953635339896,102.1480337791937,93.56346880921386,"Matthew Boyd",15440,571510
"Ryan Feltner","COL","Ryan Feltner",2021,25,7.73922462308479,3.4913795292111836,1.192888005813821,4.4754690075755,109.20220844597057,4.5515772374407035,0.10782866,92.48120845044434,100.63718913626813,93.4790903463555,"Ryan Feltner",21446,663372
"Archie Bradley","- - -","Archie Bradley",2015,26,8.963191741998871,3.6993871460816696,0.8466259140286408,3.9982818719765985,95.54481740777668,3.994137386964982,0.13516068,91.2591079309375,101.73194471116591,93.47318807773527,"Archie Bradley",12918,605151
"Vince Velasquez","- - -","Vince Velasquez",2015,27,9.687473175020717,3.6180708816683214,1.4849411436163142,4.345585663672119,103.5278740584583,4.149501470329667,0.15629742,94.6752233111914,98.18792098364901,93.45993617426028,"Vince Velasquez",11189,592826
"Vladimir Gutierrez","- - -","Vladimir Gutierrez",2021,26,7.04094830480505,4.1896551896360625,1.6875000069367474,5.383422961840308,129.05222864690134,5.192442518272408,0.07080925,89.86413191140582,103.12719035658692,93.42950588898304,"Vladimir Gutierrez",19278,661269
"Austin Davis","- - -","Austin Davis",2018,28,9.812777530808809,4.638767560018709,1.1894275794919769,4.538701706783998,110.26688901380156,4.131077061372018,0.12517986,100.34143618026904,95.39169857198874,93.4287368154273,"Austin Davis",17117,656354
"Alex Young","- - -","Alex Young",2019,27,7.746700405866903,3.4357750754054046,1.5882356480647626,4.650326726978892,107.35064634380852,4.527682428486284,0.10910583,94.06459096406208,97.26411467348761,93.4241580554247,"Alex Young",18333,622065
"James Paxton","- - -","James Paxton",2015,31,9.759671681306813,2.9331770025981556,1.1184056196956995,3.7854352704812415,88.36413435600069,3.846761732514576,0.18067579,95.21507775166677,98.63532340614803,93.38385546794339,"James Paxton",11828,572020
"Brad Keller","- - -","Brad Keller",2018,26,6.7218883381506975,3.9731607649292227,0.8870893531760214,4.652550149551992,108.8569623935637,4.915152122330203,0.07006369,94.07605756446944,97.00032181041692,93.36266706892397,"Brad Keller",15734,641745
"Triston McKenzie","CLE","Triston McKenzie",2020,24,9.44690641368217,3.568372946652872,1.4851031916705595,4.33356127453808,105.30170242342348,4.131110942599514,0.16047297,96.36689808344731,96.6868256525858,93.3347218560626,"Triston McKenzie",18000,663474
"Yonny Chirinos","- - -","Yonny Chirinos",2018,27,7.147801556282979,2.475210432917781,1.3638914630363281,4.419924288635868,101.60904944689729,4.41818692091798,0.12391159,93.60461515986418,98.5388238656034,93.32923272577199,"Yonny Chirinos",16401,630023
"Blake Taylor","HOU","Blake Taylor",2020,25,7.600844295524783,4.991599238852096,1.021008935219747,5.208775359856577,122.69083241716798,4.9370222620758435,0.06571429,98.67364210064068,91.22430297080777,93.294080983139,"Blake Taylor",16418,642130
"Albert Abreu","- - -","Albert Abreu",2020,26,9.022114594433226,5.174448076219057,1.5257987917056193,4.787354589424206,114.14978433767556,4.4821780568812555,0.0955519,102.08643904030053,89.75222678156888,93.27721187251299,"Albert Abreu",17485,656061
"Andrew Chafin","- - -","Andrew Chafin",2015,30,9.922457744765527,3.7687133085623197,0.6736347459749074,3.644637847407198,87.67618103061693,3.578108384301789,0.16211031,96.73766292553566,93.65393048538625,93.27152597040413,"Andrew Chafin",12988,605177
"Nick Margevicius","- - -","Nick Margevicius",2019,24,7.3413899554801265,3.2628399802133896,1.6314199901066948,4.941658901889086,111.79760663558338,4.974595422391206,0.10141988,95.33388349845144,100.5105754637263,93.24764836363775,"Nick Margevicius",20395,676606
"Mitch White","- - -","Mitch White",2020,27,7.54054135684126,3.551351735802658,1.021621732217203,4.579803104492489,112.20394238514791,4.4964387036371525,0.1002445,92.65064758004853,99.35270621088168,93.23801739591477,"Mitch White",19225,669952
"Chase Anderson","- - -","Chase Anderson",2015,32,7.413897227564627,3.0815709747823634,1.5045317112172716,4.79560839332657,114.67060202952386,4.618475221470064,0.11405393,89.71700255190626,101.04494138045919,93.23491671894641,"Chase Anderson",6895,502624
"Jose Quintana","- - -","Jose Quintana",2015,31,8.18981176395229,2.769713947778344,0.9672016960495804,3.9711744136165925,94.79260953433612,4.126393677028228,0.14321274,90.43197095043551,100.76982606867975,93.22604523597386,"Jose Quintana",11423,500779
"Brad Brach","- - -","Brad Brach",2015,32,9.754539567113392,4.200519430814379,0.8634401052229557,4.0914319793575515,95.98898752580766,3.868352038578303,0.14529915,100.2385617054417,92.5644484006162,93.2125336952359,"Brad Brach",6627,542960
"Trevor Cahill","- - -","Trevor Cahill",2015,30,8.338802091881307,3.9286735028724866,1.2902996308453756,4.203127219324894,97.55901335230557,4.310258433790841,0.11286348,97.53441695900833,95.9192470640307,93.21236729325129,"Trevor Cahill",6249,502239
"Fernando Cruz","CIN","Fernando Cruz",2022,33,13.927604274110125,4.398190823403198,0.9773757385340439,3.1376848172616127,74.8907829678386,2.8959800341829753,0.24722663,97.77038813998259,92.10313318626378,93.15252576427858,"Fernando Cruz",7048,518585
"Joe Boyle","OAK","Joe Boyle",2023,24,10.036649765909143,6.361256893886076,0.7068063215428974,4.978528747733543,120.69796860669055,4.97879989691677,0.09090909,108.32802771154091,83.0500260041018,93.14002419853394,"Joe Boyle",29608,671212
"Luis Avilán","- - -","Luis Avilán",2015,28,9.572341904897247,3.734501101910585,0.8155807004172543,3.827753113957953,91.39028973102451,3.6984096480330177,0.15111111,90.37264377055169,98.63516112531971,93.13725611983925,"Luis Avilan",2882,501593
"Enyel De Los Santos","- - -","Enyel De Los Santos",2018,25,9.459062412702778,3.5516786070684763,1.3771815007000214,4.177224817990828,100.6457351177322,3.7979861864654807,0.15450237,95.53515151322733,100.3054179983486,93.12842795051056,"Enyel De Los Santos",18403,660853
"Tyler Chatwood","- - -","Tyler Chatwood",2016,29,7.697515646499377,5.181987657447293,0.9391304492461113,4.516675305216053,107.15853147678331,4.9151395497551675,0.06407518,102.681612275571,92.65035665514014,93.11563744771203,"Tyler Chatwood",4338,543022
"Brent Honeywell","- - -","Brent Honeywell",2021,28,6.392226751557843,3.530035668770749,1.4310955413935469,4.888697629060932,115.29340136207382,4.703624891699172,0.07425743,95.04791737135882,98.16350078319934,93.06173741024955,"Brent Honeywell",16466,641703
"Jonathan Heasley","- - -","Jonathan Heasley",2021,26,5.7625900071314256,3.5611511280025665,1.8776978674922622,5.444760435955459,135.99956507600393,5.221643002482342,0.05519481,92.61282192467364,100.10571430147131,93.00379827859828,"Jonathan Heasley",22224,669169
"Jeff Hoffman","- - -","Jeff Hoffman",2016,27,9.231263821593462,4.047109399863522,1.3875803656674932,4.599107739466385,108.03407458541898,4.326500513538723,0.13090024,102.50688125170059,90.04281973442446,92.98496991005695,"Jeff Hoffman",17432,656546
"Jeremy Jeffress","- - -","Jeremy Jeffress",2015,29,8.178643533119875,3.4077681387999474,0.7339808298953733,3.700519388597127,87.82902598017452,3.646322472832995,0.12700628,94.47414248021107,101.14601583113459,92.96353562005275,"Jeremy Jeffress",9490,502026
"Carl Edwards Jr.","- - -","Carl Edwards Jr.",2015,28,10.542858975326238,4.7571436839886685,0.8678572937006355,3.9615772556102757,94.65549153304252,3.8211292149653127,0.15410959,90.20224364010832,99.81839132813673,92.94572478005296,"Carl Edwards Jr.",13607,605218
"Joey Lucchesi","- - -","Joey Lucchesi",2018,28,8.847972827542517,3.1241553540549605,1.254222952357831,4.157458311773646,96.85795018762694,4.2638041894972645,0.15084135,101.93399461868154,91.44061657362181,92.89292936810652,"Joey Lucchesi",19320,664192
"Zack Britton","- - -","Zack Britton",2015,30,8.767743043054915,3.7741940251560893,0.3774194025156089,3.006925413140224,69.41838895557014,2.8637687827048377,0.13771017,101.9316991550847,90.96970638338271,92.86707521455153,"Zack Britton",3240,502154
"Keegan Thompson","CHC","Keegan Thompson",2021,27,8.907625505349204,4.39442858263894,1.187683400713227,4.4789524185164575,108.75006689916765,4.320535591941458,0.11632653,98.51336537149368,92.63187969008457,92.84357862844296,"Keegan Thompson",19795,624522
"Justin Bruihl","- - -","Justin Bruihl",2021,25,6.03947476415277,2.9605268451729265,0.9473685904553365,4.89346850747879,116.5767149248297,4.5671988934067675,0.08099689,100.22582442809903,94.5024403606233,92.82683479404268,"Justin Bruihl",23779,677865
"Brad Wieck","- - -","Brad Wieck",2018,27,13.424582006913447,3.6201120018643,1.5083800007767918,3.636067251690465,83.20848563616143,2.968129968185175,0.26209677,101.91577520411788,94.2681997692581,92.80259251863687,"Brad Wieck",16390,623364
"Carlos Martinez","STL","Carlos Martinez",2015,26,8.678571850843422,3.4756673590679394,0.8053375588084251,3.8932519579558433,93.79053695452032,4.033976584727272,0.13601108,94.80269059189504,98.0550443227305,92.67538852258481,"Carlos Martinez",11682,593372
"Dillon Peters","- - -","Dillon Peters",2017,27,6.795301998471989,3.941275159113754,1.5402684529869843,5.089998273077036,118.25417972688456,5.072227967233299,0.0711061,90.38355488619258,101.79414751910176,92.66666167283019,"Dillon Peters",18790,596071
"Ariel Jurado","- - -","Ariel Jurado",2018,23,5.220994200048173,2.685082731453346,1.441988874299019,5.013052584624744,112.19841468555181,5.1662632419886245,0.06351183,92.53292682926828,100.43878048780488,92.66463414634147,"Ariel Jurado",17030,642558
"Jovani Moran","MIN","Jovani Moran",2021,25,11.07692563080383,5.142858328587493,0.29670336511081685,3.728920740590706,89.43060563989476,3.813483831820283,0.15544042,100.71885222197412,88.6018970404662,92.65310703931603,"Jovani Moran",20422,663558
"Kolby Allard","- - -","Kolby Allard",2018,23,7.511029833122132,3.044117817829234,1.8198530432674769,4.870814665689768,113.16936100539748,4.685507663585935,0.11240633,93.0950587354272,101.58447623789131,92.60271782237442,"Kolby Allard",18694,663465
"Kyle Muller","- - -","Kyle Muller",2021,24,7.237642874242948,3.9524716405440214,1.334600813690189,4.8804246746440985,115.90104720921536,4.888370310544374,0.08121827,94.30744812081824,96.81440016680345,92.593690903338,"Kyle Muller",20167,666205
"Adam Kolarek","- - -","Adam Kolarek",2017,31,6.0870560333998,2.5915189053088254,0.7834824597445287,4.119453988406865,95.02359198980342,3.812006110005339,0.09148265,102.68394614821652,90.83305575267723,92.58246720724564,"Adam Kolarek",10843,592473
"Deolis Guerra","- - -","Deolis Guerra",2015,29,7.737154816433867,2.3478262891247597,1.440711586508375,4.5289291344096485,106.06093895139277,3.955216755378714,0.14225352,89.52657147822052,100.11750487601758,92.56759304424176,"Deolis Guerra",8410,500610
"Davis Martin","CHW","Davis Martin",2022,26,7.544117985629721,3.3352942673310344,1.0323529875072248,4.483139524580398,111.99142344275259,4.439245341588852,0.10838446,93.99518971290996,98.04121152983566,92.46065140870033,"Davis Martin",21448,663436
"José Ureña","- - -","José Ureña",2015,28,6.026362137649262,3.359578262563526,1.224253095679929,4.824860402585285,115.39299628162377,4.925254313930168,0.06836983,91.1407059726261,98.1256283150381,92.4145834883843,"Jose Urena",11589,570632
"Jhoulys Chacín","- - -","Jhoulys Chacín",2015,30,7.507202485782748,3.606285652511022,1.1313837341211048,4.564263954803158,108.30566560213566,4.638216732132281,0.10073037,95.01457017348216,95.99204093179982,92.3978615456715,"Jhoulys Chacin",2608,468504
"Daniel Mengden","- - -","Daniel Mengden",2016,26,6.7427343649763625,2.993541549967954,1.2497309383361361,4.887056086559559,112.6072483255013,4.815405481904135,0.09721176,93.57449086651054,104.31268009367683,92.39390538641688,"Daniel Mengden",16980,596043
"David Peterson","NYM","David Peterson",2020,26,9.198238059359275,3.905286417443485,1.0110132349726788,3.8779176873046493,92.42348364939824,4.15246773236646,0.13706366,91.2252789423317,96.90674764040743,92.34876057266852,"David Peterson",20302,656849
"Ken Waldichuk","OAK","Ken Waldichuk",2022,25,8.45351110953215,4.149905453770328,1.485768619251105,4.916037978466178,116.46375830741334,4.709180916495882,0.10700637,96.6716720069046,97.26242372532089,92.33966143052645,"Ken Waldichuk",27681,686610
"Andrew Suárez","- - -","Andrew Suárez",2018,27,6.916064000365946,3.1259046329337608,1.4848047006435363,4.3325205735,103.19545600757208,4.517714926265174,0.09847716,90.18533951969339,101.2325231097177,92.3376162842125,"Andrew Suarez",18300,605498
"Jimmy Lambert","CHW","Jimmy Lambert",2020,27,8.849499485020585,4.515050757663564,1.5351172576056118,4.975473289217796,120.49217254030113,4.4737443968592725,0.10810811,96.41496802753548,95.64333494628909,92.31444854789346,"Jimmy Lambert",19541,669424
"Nick Goody","- - -","Nick Goody",2015,26,10.847164259857584,4.126638577119733,1.6506554308478931,4.600121125451238,104.83928420546526,3.8355445144405986,0.17246596,104.84151862962479,93.21224598930482,92.29742619886093,"Nick Goody",13685,580792
"Kyle Wright","ATL","Kyle Wright",2018,25,8.541469290826775,3.774881559241796,1.247630345851102,3.9856302503724192,95.87484714674804,4.195164197720825,0.12243221,98.56044347782424,94.37901931088206,92.2808196061507,"Kyle Wright",19665,657140
"Daniel Norris","- - -","Daniel Norris",2015,26,8.458019947123436,3.439490551510455,1.391430268565593,4.469843768839631,103.6797006433617,4.368289030248514,0.1284,96.2293950706161,93.08459214306552,92.23624228725761,"Daniel Norris",13475,596057
"Jared Koenig","- - -","Jared Koenig",2022,29,7.549342910483194,3.375000359980722,0.7105263915748888,4.427218628037732,110.65590533804874,4.202676737652686,0.10633484,99.55152034120184,94.32902381521325,92.21170194807848,"Jared Koenig",27517,657649
"Wily Peralta","- - -","Wily Peralta",2015,30,6.367755101182692,3.8854098922470666,1.22318459570741,4.723701040403374,113.53455939078212,4.881406972840519,0.06284153,92.08663302194161,97.93943378941245,92.20045468507924,"Wily Peralta",7738,503449
"Ray Kerr","- - -","Ray Kerr",2022,28,10.766872362538056,3.3128838038578636,1.6564419019289318,3.8092688388705933,91.12477404992693,3.4566179184530514,0.18907563,99.92143983635741,91.60155595806917,92.17068548764871,"Ray Kerr",23809,678061
"Zack Thompson","STL","Zack Thompson",2022,25,9.076272213400914,3.584746168318008,1.2966103162001306,3.94249522618082,93.71275745349803,4.015577516020049,0.14229249,92.80754202423014,99.7413217744101,92.15334803826282,"Zack Thompson",25918,668868
"Emmet Sheehan","LAD","Emmet Sheehan",2023,23,9.546961527175513,3.8784531204150525,1.6408840124832915,4.777938966153574,109.10657247639355,4.407758479165672,0.15322581,97.43435128051674,94.78773386713993,92.14777761726889,"Emmet Sheehan",29839,686218
"Dylan Bundy","- - -","Dylan Bundy",2016,26,8.435643644008483,2.811881214669494,1.6138614013772097,4.5282822151967785,105.56988659066482,4.310448048101643,0.14635403,92.65800404830628,100.80711825734235,92.12452724110376,"Dylan Bundy",12917,605164
"Tony Gonsolin","LAD","Tony Gonsolin",2019,27,8.361135878930442,3.138420630773318,1.0541260133895114,4.400789896385512,103.55079092912925,4.31368871289219,0.14427531,94.79945405490882,96.66683293059494,92.11008006291723,"Tony Gonsolin",19388,664062
"Aaron Brooks","- - -","Aaron Brooks",2015,29,6.176470754262077,2.6470588946837474,1.6323529850549776,5.057679340692399,116.56448915721543,4.847199446024383,0.08849558,88.03655296229803,101.50895464649055,92.07248290159872,"Aaron Brooks",12272,605156
"Jimmy Nelson","- - -","Jimmy Nelson",2015,29,8.598627576321862,3.5351628635147336,0.9725557222769791,4.0622722099054975,98.73990415162498,4.1362414336502065,0.1307815,102.60874785933997,83.84376165932332,92.0663666140161,"Jimmy Nelson",10547,519076
"Brett Anderson","- - -","Brett Anderson",2015,30,5.374935720814917,2.381124373728888,1.0304280915551913,4.151004101429497,97.21479286127763,4.404858015364835,0.07818182,86.74764747121777,102.31672079753383,92.06095262376826,"Brett Anderson",8223,474463
"Domingo Acevedo","OAK","Domingo Acevedo",2021,28,7.5681828023974855,2.352273033177597,1.4318183680211458,4.123842987033523,102.23321437290642,3.7958388699051486,0.14285714,86.51894489019047,104.78370207853773,92.04690259518813,"Domingo Acevedo",17092,642758
"Declan Cronin","- - -","Declan Cronin",2023,26,8.852460504187137,3.540984201674855,0.44262302520935687,3.725054490113965,90.94296900788014,3.542242497838631,0.13445378,92.43933035454654,98.39295653099005,91.99867594345983,"Declan Cronin",25645,686539
"Kyle Harrison","SFG","Kyle Harrison",2023,22,8.660377774046784,3.0000001439508472,1.4716981838249439,4.397911399875795,106.22272699234404,4.208319012577832,0.14727541,90.5106933120259,102.39200593825926,91.99001659792833,"Kyle Harrison",27758,690986
"Albert Suárez","- - -","Albert Suárez",2016,29,7.0748667792114635,2.8877007262087604,1.1550802904835042,4.449671809793934,107.79922127791492,4.478919350263755,0.10995261,87.64298655995634,103.18543925126674,91.94539720545701,"Albert Suarez",6175,544150
"Grant Holmes","ATL","Grant Holmes",2024,28,9.219512881359035,1.9756099031483647,0.9219512881359035,3.5235622019413335,86.93891353533512,3.369085380710592,0.19503546,92.72939786768234,98.60808162637957,91.94415037188098,"Grant Holmes",16944,656550
"Bryan Shaw","- - -","Bryan Shaw",2015,32,8.206220349805674,3.7176405342543446,1.130710945902243,4.192506711203506,99.31182333389887,4.07185622887327,0.11557124,95.1326797177441,96.18113313010946,91.90220173124192,"Bryan Shaw",8110,543766
"Jaime Barria","LAA","Jaime Barria",2018,24,6.8278102580170845,2.937320082508774,1.6145534228359488,5.010025191582328,117.07620610699306,4.750903130373682,0.1019368,91.59142676676942,99.20242724546414,91.84267849194653,"Jaime Barria",18356,642545
"Justus Sheffield","- - -","Justus Sheffield",2018,24,7.5000002307276645,4.354838843648321,1.1129032600434599,4.872964278119994,111.83796229193335,5.027396009672293,0.07647059,92.97418355655624,99.16800245251517,91.82372395271176,"Justus Sheffield",17285,656954
"Chi Chi González","- - -","Chi Chi González",2015,28,5.39999995237141,3.745664706847221,1.4046242650677079,5.2199826408292695,123.52318094197513,5.4258738239479944,0.04150352,93.64035582895715,98.48385273476974,91.78680633754034,"Chi Chi Gonzalez",14663,592346
"Mason Thompson","- - -","Mason Thompson",2021,24,7.141937219598341,4.006452586603947,0.8709679536095537,4.676911292880034,110.03462220059781,4.517914470363372,0.07792208,98.1040251140414,94.33558150445123,91.78127915998189,"Mason Thompson",21850,666168
"Noé Ramirez","- - -","Noé Ramirez",2015,29,9.393941837237865,3.545455467602678,1.424242794677999,4.393919908407147,102.845787108186,3.8386314107054735,0.15427658,88.98172082756166,102.36047118993874,91.77047189931022,"Noe Ramirez",12800,598287
"Mitchell Parker","WSN","Mitchell Parker",2024,24,7.927152317880795,2.562913907284768,1.0728476821192052,4.1714173409619075,102.59480175498132,4.245875295269778,0.13931889,90.6229549248748,101.26986644407341,91.76254590984975,"Mitchell Parker",27636,680730
"Nick Vincent","- - -","Nick Vincent",2015,31,8.429579389637285,2.408451254182081,1.109155182847011,4.462769696196464,103.86584866433012,3.859897756452444,0.16088061,92.49921320132013,98.9355295929593,91.65859713971398,"Nick Vincent",7555,543883
"Cody Ponce","PIT","Cody Ponce",2020,27,7.807228691398992,2.765060161537143,2.1144577705872267,4.691766451924279,108.49089149430557,4.38213633845157,0.12653061,85.62920420350204,104.76655606525969,91.65747489997356,"Cody Ponce",17920,664074
"Brett de Geus","- - -","Brett de Geus",2021,25,7.043479392569279,4.255435466343939,0.8804349240711599,4.83050000037161,114.33758758327143,4.528453103511622,0.06551724,97.5572362253447,93.1347322701707,91.64191492273659,"Brett de Geus",23592,676969
"Yerry De Los Santos","PIT","Yerry De Los Santos",2022,25,7.920001510620406,4.320000823974767,0.7200001373291277,4.383359853938362,104.57276975424811,4.263995186606628,0.09259259,94.70437680241504,97.91068114980615,91.63968529183782,"Yerry De Los Santos",21420,660787
"Javy Guerra","- - -","Javy Guerra",2015,32,7.012988663299172,3.1558448984846272,1.2857145882715149,5.216244691317363,120.63728425016251,4.638332291524468,0.0969163,94.16848483029351,96.76945854005922,91.58889150202165,"Javy Guerra",7407,457915
"Josiah Gray","- - -","Josiah Gray",2021,24,8.891379610050599,4.28275876505055,1.8853448911363837,4.903706547795893,116.66062500671373,4.670418008718907,0.11660777,94.11678381108003,97.45832782574475,91.5730320924371,"Josiah Gray",24580,680686
"Jeff Samardzija","- - -","Jeff Samardzija",2015,33,7.374951886618412,2.219746418757159,1.2862082052611576,4.376944492524951,103.77353169045483,4.324427474808567,0.13767313,93.46324324324324,94.65439189189188,91.54878378378378,"Jeff Samardzija",3254,502188
"Jake Bird","COL","Jake Bird",2022,27,7.627119794723566,3.813559897361783,0.915254375366828,4.351368847476195,103.84207996510257,4.184530955940902,0.0965251,99.06280916231538,96.54563790379552,91.52643530328692,"Jake Bird",21267,656234
"Ryan Weber","- - -","Ryan Weber",2015,28,5.484375102154447,1.9218750357977121,1.4531250270665628,4.420304481981136,103.07392596905493,4.3142558871325445,0.09348094,87.11830557011398,105.71049900847858,91.51567773168644,"Ryan Weber",10160,543901
"Alex Faedo","DET","Alex Faedo",2022,27,8.0436439042215,3.7400382484596784,1.434535218587274,4.666049638588998,113.7430824621261,4.531308342091067,0.11170213,91.97114305407196,100.49699677108154,91.51431869485957,"Alex Faedo",19874,656412
"Andrew Miller","- - -","Andrew Miller",2015,33,13.085235290839638,3.0505456506251916,0.9365710330866817,2.8638686952117016,66.4047870604314,2.5248726193515365,0.27292576,103.41465156454697,88.4794576773097,91.47018782294955,"Andrew Miller",6785,453192
"Ryan Tepera","- - -","Ryan Tepera",2015,32,9.01642590747125,3.2518257371207784,1.1332119992996652,4.171864549546241,98.4121600677858,3.732223734475691,0.15558511,98.65752386955779,92.05695337463939,91.41573537684386,"Ryan Tepera",10291,572193
"Tommy Kahnle","- - -","Tommy Kahnle",2015,29,11.478690965217796,4.190164825349426,0.9737706988488104,3.3953231406550297,80.1928844628706,3.3409911562933696,0.19281811,93.82553267905689,93.05831106175835,91.34883466637304,"Tommy Kahnle",11384,592454
"Zach Thompson","- - -","Zach Thompson",2021,28,7.138983454727595,3.386440869550269,1.1440678613345505,4.5169365377192126,110.403929199855,4.611081983243181,0.0955711,94.95376621875488,97.84682141730745,91.29872953882307,"Zach Thompson",16094,605507
"Andrew Bellatti","- - -","Andrew Bellatti",2015,29,10.646689202565552,4.1735021674056965,1.1072556770668174,4.092652169621495,99.55711000728549,3.614064016374652,0.16630197,99.35765673533012,89.2360062132524,91.28090758643994,"Andrew Bellatti",10657,571479
"Brady Singer","KCR","Brady Singer",2020,25,8.470331061474148,2.81031139093871,1.0768482899858607,3.8338617921549254,91.55842999048734,4.032932923340139,0.14689843,89.45887764878242,101.06218707009211,91.27024882610154,"Brady Singer",25377,663903
"Jesse Hahn","- - -","Jesse Hahn",2015,28,6.466386140045286,3.365546002713628,0.7563024725199164,4.427343321290144,104.52569518322785,4.603397588964558,0.07915058,96.88761043466155,97.75510192763956,91.25899632802937,"Jesse Hahn",13287,534910
